Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 30,Trial 31,Trial 32,Trial 33,Trial 34,Trial 35,Trial 36,Trial 37,Trial 38,Trial 39,Trial 40,Trial 41,Trial 42,Trial 43,Trial 44,Trial 45,Trial 46,Trial 47,Trial 48,Trial 49,Trial 50,Trial 51,Trial 52,Trial 53,Trial 54,Trial 55,Trial 56,Trial 57,Trial 58,Trial 59,Trial 60,Trial 61,Trial 62,Trial 63,Trial 64,Trial 65,Trial 66,Trial 67,Trial 68,Trial 69,Trial 70,Trial 71,Trial 72,Trial 73,Trial 74,Trial 75,Trial 76,Trial 77,Trial 78,Trial 79,Trial 80,Trial 81,Trial 82,Trial 83,Trial 84,Trial 85,Trial 86,Trial 87,Trial 88,Trial 89,Trial 90,Trial 91,Trial 92,Trial 93,Trial 94,Trial 95,Trial 96,Trial 97,Trial 98,Trial 99,Trial 100,Trial 101,Trial 102,Average ERP Waveform,95% CI Lower Bound,95% CI Upper Bound,Standard Error
4.03301096,-1.22322488,-0.47732651,-0.9305445,-1.60114813,-0.71285474,-0.63987303,1.18325305,-1.28927064,1.90718091,4.40328026,2.52213621,4.51479053,0.15302229,-0.8825509,-3.11732507,-0.46102452,-0.53544903,4.43796921,1.63802648,-3.41494203,-2.80152559,5.27705765,0.85630763,-2.0856905,3.12540531,-1.41646457,-1.3504144,2.84971571,1.95935082,-1.97974336,0.97132134,-1.06032991,-0.54636717,-0.83962774,0.48606318,3.18212795,-2.67416334,-2.10286164,-1.66187096,1.94421148,-1.40061986,-0.78626263,0.45840031,-0.56513184,-3.60169959,2.79552269,-2.02857637,0.14135647,0.03272432,-1.2739141,-0.1386131,-4.67123318,2.33863735,-0.51372921,-2.79265881,1.47564042,-0.4870142,-1.25471735,-2.10474992,1.23921466,-1.34523392,1.54189801,0.41704732,-0.32410657,0.29221332,-0.40463662,-1.34333575,0.34803444,-1.53711605,-1.15311515,-3.11472487,-0.35453895,3.62541533,2.55170369,0.68491197,2.27431679,1.26452541,4.24594593,0.73640376,-1.41982067,1.05613685,2.31773233,0.05663174,0.22258109,-3.38320565,-1.31034088,2.59487081,-3.40909576,0.71349126,-0.19263932,-3.06405306,1.9639945,1.93161583,-1.51091528,-2.81264973,-2.5227592,-3.71944356,-2.12265801,-3.09023595,-0.97591162,0.37835091,-0.11167158245098,-3.592361712,4.4362347625,0.212342722928416
4.16722536,-2.20129871,-0.40496802,-1.20945954,-2.20625448,-0.59050471,-0.34904599,0.82101905,-1.49585748,2.10089087,4.45514965,2.78815889,3.73063564,0.01557171,0.19486517,-2.81912327,-0.14112647,-0.28810376,4.19151115,1.73093176,-2.86133075,-2.19348168,5.79590034,0.89857757,-1.81516325,2.81219959,-1.14934886,-0.7422573,2.20406461,2.31380391,-1.53964341,1.3584578,-0.90977949,-0.29257661,-0.45295727,0.31389108,2.98422718,-3.00312281,-1.46822071,-2.02375031,1.71589661,-1.64640665,-0.7781049,1.0986104,0.22265679,-3.57716894,2.36706209,-2.22718573,0.21969604,0.40328723,-0.90611047,-0.09579539,-4.94929886,1.97776413,-1.21932828,-3.13329363,1.13380909,-0.64696932,-1.43492961,-1.93209708,1.47167206,-1.14097357,1.53851795,0.17877822,0.30309439,0.4122057,-0.59522867,-1.53325582,0.0952878,-1.30766106,-0.60701931,-2.98208427,-0.67235762,3.94228125,3.10982394,0.76156116,3.19508147,1.7060827,4.27274036,0.68883687,-0.79437226,0.9141162,2.141505,-0.19321577,-0.58338749,-3.10291195,-1.81637263,2.62650537,-3.24217749,0.04001096,0.34818673,-3.3259654,1.80738187,1.71625602,-1.80045748,-2.77556753,-2.06356239,-4.43918085,-2.46612167,-2.87870359,-1.84454691,0.72244155,-0.0868721195098039,-3.564608763,4.2686788995,0.213734556377274
4.1981287,-3.06041884,-0.30117047,-1.46426201,-2.65437937,-0.42123574,-0.05197781,0.48479789,-1.67784953,2.15124679,4.41651154,2.96606207,2.81304979,-0.12540734,1.35711622,-2.43188787,0.17891128,-0.02004782,3.77100992,1.81448245,-2.23010993,-1.41943002,6.09209585,0.93526459,-1.52606022,2.44862223,-0.89835179,-0.08102345,1.50469732,2.61947131,-1.0930922,1.72326326,-0.76364285,-0.06880891,-0.00660729,0.14422417,2.7480967,-3.24580884,-0.80707479,-2.35925555,1.38621926,-1.83512068,-0.76247275,1.69525409,0.95711887,-3.49518943,1.85788894,-2.32691169,0.27376693,0.73941433,-0.5453701,-0.07111263,-5.08213902,1.54654956,-1.91454482,-3.43512583,0.75453645,-0.86357373,-1.60858572,-1.70211053,1.66601348,-0.96888381,1.47926331,-0.07404788,0.96518767,0.4781394,-0.70863253,-1.68378496,-0.18870313,-1.07312465,-0.03115851,-2.78895235,-0.98355031,4.17065763,3.51956201,0.77773583,3.97519445,2.14377689,4.2357111,0.59863102,-0.12594146,0.75103986,1.9114095,-0.42195243,-1.33973289,-2.71721053,-2.36105084,2.61235142,-2.96779895,-0.724141,0.83876503,-3.45803165,1.58402061,1.39145589,-2.1181407,-2.72577953,-1.59726751,-5.17197466,-2.80328417,-2.60263348,-2.67350626,1.01405537,-0.0683203213725491,-3.493331541,4.23383198,0.217094487559343
4.11887836,-3.7712965,-0.16260421,-1.68773103,-2.9310081,-0.20755087,0.24257515,0.18780726,-1.83060718,2.05907393,4.30014801,3.06546783,1.79573679,-0.27037376,2.58349705,-1.97176087,0.49562493,0.2538285,3.18349218,1.90496206,-1.53532219,-0.50400662,6.15545177,0.95859551,-1.22796082,2.04505229,-0.67925191,0.60696381,0.77466667,2.85782743,-0.64816201,2.05034208,-0.6296916,0.11088574,0.4823879,-0.01008773,2.49110985,-3.39090157,-0.14766514,-2.65160084,0.96263331,-1.96568608,-0.74361444,2.22193503,1.60596871,-3.35954881,1.28710139,-2.32448602,0.3007217,1.02809751,-0.20516528,-0.06793308,-5.06380749,1.06319594,-2.5685246,-3.6814189,0.35251641,-1.13224852,-1.7682178,-1.4292655,1.81411862,-0.83699954,1.36981273,-0.33799332,1.64800549,0.48598409,-0.73547035,-1.79183173,-0.49476996,-0.83631682,0.5537526,-2.54058385,-1.27209401,4.3090868,3.77130699,0.73706961,4.58125019,2.5627234,4.13587666,0.46973532,0.5568226,0.576635,1.63587046,-0.62215972,-2.0192523,-2.24109578,-2.93160248,2.5427947,-2.59018993,-1.55135906,1.25422549,-3.46343851,1.29529083,0.96090949,-2.45113492,-2.65892816,-1.14217186,-5.89569569,-3.12417889,-2.27221656,-3.43553638,1.23097503,-0.0566051773529413,-3.76680262,4.3086398605,0.222336574049284
3.92816234,-4.3098259,0.01292098,-1.8734684,-3.0296216,0.04650925,0.52710813,-0.05941033,-1.94849288,1.8326838,4.12045002,3.09907866,0.71608073,-0.4189994,3.8483758,-1.45868707,0.8050285,0.51800394,2.44352245,2.01584888,-0.79282355,0.52024293,5.98597193,0.96224093,-0.92964053,1.61215556,-0.50486487,1.29391098,0.03732178,3.01285577,-0.21153677,2.32558823,-0.51490152,0.23566142,0.99341238,-0.13736689,2.22946906,-3.431005,0.48269892,-2.88532352,0.45665771,-2.03859663,-0.72510314,2.65636158,2.14176512,-3.17511368,0.67656171,-2.22173643,0.29955471,1.2590673,0.10252891,-0.08898926,-4.89410353,0.54820085,-3.15141344,-3.85582399,-0.0569512,-1.44472384,-1.90564871,-1.12898266,1.90885866,-0.75022221,1.21723652,-0.60876209,2.33570528,0.43486023,-0.67166364,-1.85632217,-0.81237167,-0.59877634,1.12650788,-2.24346256,-1.52157497,4.35829735,3.86232901,0.64542902,4.98789549,2.94721794,3.97545767,0.30780572,1.22548258,0.40005657,1.32425356,-0.78758073,-2.59838939,-1.69289494,-3.51160645,2.4100337,-2.11812973,-2.40994287,1.57329237,-3.35058689,0.94389927,0.43267113,-2.78434515,-2.57186651,-0.71571016,-6.58592319,-3.41930628,-1.90017712,-4.10759544,1.35335135,-0.0518992419607843,-4.299714377,4.3464049835,0.229187448652171
3.63035488,-4.6580677,0.22609973,-2.01616764,-2.95190787,0.33540395,0.79566556,-0.24932188,-2.02510571,1.48757672,3.89240289,3.08185482,-0.38642693,-0.57017255,5.12173367,-0.91542053,1.10254347,0.75713563,1.57261872,2.15693545,-0.01988345,1.61420631,5.59377193,0.94177556,-0.6387732,1.16048193,-0.3844232,1.95181763,-0.68451035,3.07194519,0.21163094,2.5369029,-0.4250958,0.29854405,1.50323462,-0.2278685,1.97753334,-3.36310816,1.05897391,-3.04714227,-0.11651605,-2.05587292,-0.70963418,2.9813478,2.54321742,-2.94758058,0.0500553,-2.02546024,0.27125871,1.42515278,0.36772448,-0.13612288,-4.57869577,0.02330059,-3.63577652,-3.94325876,-0.45868784,-1.78921795,-2.01248431,-0.81684601,1.94453406,-0.71019173,1.0297085,-0.88136995,3.0110538,0.32711124,-0.51879132,-1.8780899,-1.13007247,-0.36105275,1.66627467,-1.90507638,-1.71600056,4.32091856,3.79675007,0.5104804,5.17924595,3.2814219,3.7577908,0.12002999,1.85311484,0.22948739,0.98649055,-0.91327393,-3.05837226,-1.09347868,-4.0816164,2.20848799,-1.56484699,-3.26557207,1.77938235,-3.13237882,0.53399628,-0.18100083,-3.10100937,-2.46307039,-0.3337366,-7.21693134,-3.68007779,-1.50110483,-4.67169189,1.36494756,-0.0539600903921567,-4.6540991035,5.0816929145,0.237238741347428
3.23537302,-4.80498552,0.47583437,-2.11179948,-2.70759797,0.65217882,1.0440309,-0.37757283,-2.05362344,1.04578602,3.63059807,3.03007603,-1.47183335,-0.7220639,6.36995125,-0.36635473,1.38299203,0.95686287,0.59833586,2.33375335,0.76528066,2.73395038,4.99847126,0.89489543,-0.36170971,0.70018053,-0.32316589,2.55375195,-1.36930692,3.02661324,0.61777246,2.67480421,-0.36466023,0.29688248,1.98716497,-0.27441081,1.74723601,-3.18881464,1.55956507,-3.12669349,-0.73854113,-2.02096844,-0.69890809,3.18554425,2.79616785,-2.68323088,-0.56765133,-1.74706388,0.21886563,1.52245593,0.58280158,-0.21004617,-4.12896729,-0.48964477,-3.99791265,-3.93080735,-0.83833283,-2.15083146,-2.08064365,-0.50786269,1.91726375,-0.71532553,0.81619453,-1.15033519,3.65579534,0.16822791,-0.28413475,-1.85966825,-1.43606162,-0.12305623,2.15345383,-1.53368282,-1.840662,4.20117235,3.58515763,0.34121495,5.1498313,3.55010676,3.48724055,-0.0850966,2.41549826,0.07183024,0.6327309,-0.99573088,-3.38614035,-0.46537688,-4.61999035,1.93512952,-0.94768685,-4.08289814,1.86144459,-2.8253572,0.07129878,-0.86397839,-3.38345194,-2.33290458,-0.00986856,-7.76281548,-3.89919329,-1.09066105,-5.11546326,1.25419712,-0.0621527541176471,-4.7957357615,4.9586063145,0.246004713853451
2.75827217,-4.74690771,0.75904751,-2.15774155,-2.31386256,0.9886201,1.26978207,-0.44298118,-2.02726126,0.53483284,3.34834909,2.9603405,-2.50134087,-0.87226242,7.55687428,0.16375381,1.64067948,1.10456896,-0.44692296,2.54725575,1.54396892,3.83268142,4.22815323,0.82155383,-0.10337412,0.24068278,-0.32213616,3.07508421,-1.99755478,2.87304497,1.00486279,2.73293924,-0.33630282,0.23255232,2.42034817,-0.27282578,1.54767847,-2.91438174,1.96733785,-3.11712861,-1.38856697,-1.93864179,-0.69356287,3.26384163,2.89419484,-2.38866448,-1.15184212,-1.40193677,0.14732778,1.55035853,0.74273497,-0.31013918,-3.56159282,-0.96976793,-4.21902037,-3.80852795,-1.18297529,-2.51213479,-2.10290146,-0.21580684,1.82533979,-0.76101089,0.586146,-1.40989876,4.25108242,-0.03338242,0.01962465,-1.80499578,-1.71869969,0.11554992,2.57048321,-1.13803244,-1.8829937,4.00456142,3.24393797,0.14745405,4.90499973,3.73941278,3.1690917,-0.29805785,2.89212132,-0.06745756,0.27299565,-1.0329268,-3.57496738,0.16819473,-5.10387802,1.58969498,-0.28757322,-4.82724237,1.81457067,-2.44872546,-0.43682498,-1.59680533,-3.61392164,-2.18369484,0.24505937,-8.19868469,-4.07093811,-0.68479872,-5.43244839,1.0150708,-0.0754893286274509,-5.0900462375,4.2499359605,0.254969854486191
2.21856332,-4.48766613,1.07061815,-2.1528182,-1.79436529,1.33548617,1.47223175,-0.44736254,-1.93979096,-0.01361543,3.05693412,2.88855553,-3.43885827,-1.0179497,8.6450634,0.65108931,1.86956072,1.19004226,-1.52732933,2.7938273,2.29748726,4.86295748,3.31788874,0.72387075,0.13277212,-0.20945871,-0.3782264,3.49459481,-2.55236197,2.61236858,1.37229121,2.70841932,-0.34089485,0.11188508,2.77911091,-0.22221607,1.38487327,-2.55050087,2.27035713,-3.01551247,-2.04400682,-1.81479299,-0.69319117,3.21744275,2.83882904,-2.07053137,-1.67888904,-1.00863516,0.06327355,1.51135671,0.84519547,-0.43430373,-2.89785957,-1.39824522,-4.28615284,-3.57017779,-1.48171473,-2.85392261,-2.07341647,0.04731607,1.66947985,-0.83993852,0.34919119,-1.65425777,4.77799749,-0.26679289,0.37500393,-1.71905935,-1.96705198,0.35491759,2.90256643,-0.72708857,-1.83338916,3.73758101,2.79432845,-0.06061208,4.46075678,3.83756518,2.80943727,-0.50867993,3.26695895,-0.18445283,-0.08313075,-1.02433908,-3.62479186,0.78428721,-5.51032495,1.17478251,0.39175427,-5.46618986,1.6402874,-2.02331686,-0.98132962,-2.35736513,-3.77549267,-2.01962852,0.42342499,-8.50183964,-4.19137239,-0.29895198,-5.62206411,0.64765239,-0.0926861963725491,-5.5081181955,4.7621354545,0.263620952195519
1.6393404,-4.03842163,1.40341377,-2.09726548,-1.17798531,1.68279481,1.65225625,-0.39521384,-1.7861011,-0.56532449,2.76504421,2.82897449,-4.25239468,-1.15611923,9.59724045,1.07405472,2.06347942,1.2060318,-2.60518312,3.06555128,3.00764084,5.77891302,2.30795312,0.60590267,0.34465578,-0.64267969,-0.48442101,3.79545188,-3.01994419,2.25071454,1.72064853,2.60199785,-0.37740767,-0.05467813,3.04228926,-0.12498522,1.26166987,-2.11188459,2.46235347,-2.82301831,-2.68136382,-1.65625811,-0.69639528,3.05359721,2.63935041,-1.73530817,-2.12729192,-0.58788204,-0.02537405,1.41074848,0.89049166,-0.57888949,-2.16277814,-1.75923359,-4.19289207,-3.21378136,-1.72607589,-3.15611458,-1.98819447,0.2716645,1.45298564,-0.94254208,0.11483169,-1.87778938,5.21812534,-0.51907766,0.76060772,-1.60751295,-2.17139339,0.59462321,3.13826227,-0.30975538,-1.68592334,3.4074676,2.26124525,-0.27285552,3.84303999,3.83553839,2.41504526,-0.70651239,3.52901411,-0.27671301,-0.42675695,-0.97091025,-3.5421958,1.36117768,-5.81743431,0.69582987,1.06465316,-5.97113323,1.34652662,-1.57055402,-1.55150127,-3.12171745,-3.85300994,-1.84644234,0.52110648,-8.65288448,-4.25843048,0.05269372,-5.6892848,0.15839016,-0.112233355294118,-5.8110268345,5.1493710725,0.27146728999583
1.04619718,-3.41718292,1.74849129,-1.99263263,-0.49729705,2.02015877,1.81201005,-0.29327101,-1.56274843,-1.08526874,2.47842383,2.79333425,-4.91524553,-1.28381419,10.37779808,1.41443264,2.21646976,1.14863682,-3.6425457,3.35076785,3.6572001,6.53850412,1.24181354,0.4732753,0.531461,-1.05245423,-0.6302678,3.9659462,-3.38998103,1.79898977,2.05144238,2.41807389,-0.44293287,-0.25316438,3.19247055,0.01333678,1.17783237,-1.61662745,2.54286671,-2.54490328,-3.2771163,-1.47056377,-0.70092314,2.78503442,2.31219673,-1.38907909,-2.47864795,-0.16146874,-0.10988164,1.2561903,0.88138628,-0.73868847,-1.38399541,-2.04062557,-3.93974543,-2.74201202,-1.91030741,-3.39875293,-1.8454721,0.4498086,1.18177176,-1.05756402,-0.107831,-2.07526302,5.55418301,-0.77596056,1.15225863,-1.47627783,-2.32364225,0.83331299,3.26994181,0.10538562,-1.43893766,3.02198648,1.67197561,-0.47958991,3.08645391,3.72762299,1.99324775,-0.881271,3.67257547,-0.34315977,-0.74990737,-0.87498558,-3.340029,1.87924492,-6.00552082,0.16098732,1.70464206,-6.31858921,0.94729543,-1.11146796,-2.13508272,-3.86499667,-3.83397913,-1.67096663,0.53760737,-8.63678455,-4.27189541,0.35784817,-5.64405155,-0.43995965,-0.132474898235294,-5.9874473565,5.4747711695,0.278055029291172
0.46601388,-2.64804578,2.0953877,-1.84161735,0.2131089,2.33716536,1.95456779,-0.14998728,-1.26845956,-1.53948712,2.19976902,2.79012966,-5.40693474,-1.39835024,10.95437431,1.65837932,2.32310152,1.01754153,-4.60286045,3.63481712,4.23035765,7.1055541,0.16400249,0.33268881,0.69341898,-1.43326187,-0.80251211,4.00001144,-3.65583754,1.27241385,2.3667686,2.16448951,-0.53279656,-0.46689269,3.21705508,0.18448344,1.13027573,-1.08541071,2.51709986,-2.19026661,-3.80859566,-1.26566625,-0.70385081,2.42911386,1.87998962,-1.03736901,-2.71850777,0.24890482,-0.18127596,1.05716217,0.82278734,-0.90703309,-0.59058762,-2.2346034,-3.53419995,-2.16236281,-2.0315218,-3.56303167,-1.64599538,0.57682121,0.86427569,-1.17263591,-0.31036675,-2.24204063,5.77065611,-1.02252078,1.52430201,-1.33116972,-2.41772366,1.06844187,3.29407763,0.51031601,-1.09544468,2.58926725,1.05478108,-0.67185473,2.23252988,3.51183772,1.55179906,-1.02327609,3.69723225,-0.3838613,-1.0456686,-0.74021071,-3.03672743,2.32173443,-6.05818367,-0.41913617,2.28556108,-6.4912653,0.46202683,-0.66579419,-2.71845388,-4.56238508,-3.70939565,-1.50051284,0.47602278,-8.44368267,-4.23329353,0.60661936,-5.50046587,-1.12872446,-0.151694905686275,-6.03029778,5.69364118700001,0.28298161319446
-0.07430863,-1.76016533,2.43252826,-1.64785707,0.91839105,2.62378383,2.0835104,0.02504449,-0.90455687,-1.89690411,1.92882681,2.82407951,-5.71386528,-1.49753857,11.299366,1.79718375,2.37884569,0.81606579,-5.45248938,3.90097499,4.7131381,7.45157051,-0.88201284,0.19137657,0.83157206,-1.78049064,-0.98588055,3.8974483,-3.81462288,0.68982619,2.66892672,1.85218525,-0.64077729,-0.67745101,3.10910058,0.37800729,1.11343265,-0.54055566,2.39544964,-1.77161014,-4.25486374,-1.0496558,-0.70179665,2.00675941,1.37027216,-0.68503487,-2.83708096,0.62276912,-0.23094511,0.82437712,0.72135842,-1.07597184,0.18821514,-2.33794069,-2.99048114,-1.4870913,-2.08969474,-3.63233209,-1.39315975,0.65022075,0.51122344,-1.27493834,-0.48525023,-2.37421989,5.85445023,-1.24397147,1.85103059,-1.17756462,-2.44982433,1.29611075,3.21135759,0.8977868,-0.66331398,2.11769938,0.43750471,-0.84164655,1.32759464,3.19019914,1.09875655,-1.12390852,3.60762548,-0.39977288,-1.30831897,-0.57140696,-2.65531182,2.67539501,-5.96328497,-1.03180218,2.78275943,-6.47881794,-0.08534145,-0.25120652,-3.28693128,-5.19009352,-3.47444439,-1.34218335,0.34284264,-8.06957912,-4.1456871,0.79189086,-5.27576017,-1.88405836,-0.168205294607843,-5.9508139855,5.7973846235,0.285914660247245
-0.54915166,-0.78653717,2.74774456,-1.41569233,1.58518839,2.87076879,2.20248699,0.22168252,-0.47525406,-2.13106632,1.66273642,2.89580369,-5.82967663,-1.57985556,11.39129448,1.82775354,2.38042545,0.5510304,-6.16208458,4.13146734,5.09377289,7.55719423,-1.85585296,0.05650842,0.94750845,-2.09032369,-1.16396689,3.66388702,-3.86711502,0.07279864,2.96003556,1.49467611,-0.75940067,-0.86581326,2.86786556,0.58198988,1.11973763,-0.00499895,2.19278789,-1.30421138,-4.59749794,-0.83046257,-0.69117647,1.54122734,0.81397694,-0.33619285,-2.8297534,0.94196665,-0.25127119,0.56915742,0.58504373,-1.23655641,0.92431402,-2.35205555,-2.32896662,-0.73291862,-2.08751273,-3.59319329,-1.09300351,0.66979069,0.13525787,-1.35183859,-0.62607563,-2.46876168,5.79555178,-1.42642581,2.10812807,-1.02013361,-2.41854024,1.51102972,3.02659702,1.26147485,-0.15523711,1.61584544,-0.15375876,-0.98206997,0.42036533,2.76881218,0.64234817,-1.1760323,3.41297364,-0.39244765,-1.53335524,-0.37442112,-2.22215581,2.93092513,-5.71372032,-1.6625483,3.17426682,-6.27829266,-0.66752219,0.11729664,-3.82514334,-5.72631264,-3.12903023,-1.2021296,0.14759731,-7.51668644,-4.0134182,0.90950638,-4.98919153,-2.67793584,-0.180432834313726,-6.1454641825,5.7604628355,0.286616273436182
-0.935395,0.23738599,3.02882314,-1.14992499,2.18325281,3.07005095,2.31479025,0.42981422,0.01220405,-2.22165585,1.39653981,3.00175333,-5.75527191,-1.64456403,11.21604538,1.75280333,2.32614851,0.23246366,-6.70775795,4.30855751,5.36299706,7.41324854,-2.72202921,-0.06536907,1.04308617,-2.35959196,-1.32016385,3.31048417,-3.81755328,-0.55540025,3.24167657,1.10741806,-0.88029063,-1.01351213,2.49904585,0.78383315,1.14018095,0.49878916,1.92748976,-0.80537176,-4.82131195,-0.61556023,-0.66845506,1.05679393,0.24375391,0.00578091,-2.69737983,1.19159532,-0.23621058,0.30283409,0.42257765,-1.3791759,1.59197581,-2.28280163,-1.57533026,0.07947534,-2.03009582,-3.43615198,-0.75406981,0.63729548,-0.24953839,-1.39151835,-0.72773409,-2.52355981,5.58755159,-1.55764282,2.27407765,-0.86265111,-2.32489967,1.70661724,2.74850106,1.59610033,0.41157407,1.09241724,-0.69584763,-1.08740532,-0.44060898,2.25776243,0.19084436,-1.17439222,3.12641335,-0.36373571,-1.71750951,-0.15596247,-1.76555932,3.08327055,-5.30798006,-2.29567528,3.44189119,-5.89416504,-1.25520241,0.42784965,-4.31749868,-6.15208721,-2.67810178,-1.08485389,-0.0976398,-6.79358768,-3.8418014,0.9582926,-4.66084623,-3.47940564,-0.186996836176471,-6.1391911015,5.5763238635,0.28497319000451
-1.2135644,1.27513087,3.2641139,-0.85558403,2.68688345,3.21511149,2.4229579,0.63986093,0.54754663,-2.15572095,1.123873,3.1343708,-5.49856567,-1.69178247,10.76776791,1.58071077,2.2161603,-0.12685966,-7.07197094,4.4155817,5.51432705,7.02126932,-3.45144582,-0.16883421,1.12018764,-2.58561444,-1.438609,2.85333562,-3.67330742,-1.17093921,3.51452851,0.70705843,-0.99460077,-1.10380316,2.01466036,0.97110486,1.16492593,0.94985813,1.62031722,-0.2935515,-4.91495705,-0.4116894,-0.63041586,0.57742578,-0.30779618,0.3382138,-2.44634724,1.36077261,-0.1818046,0.03618461,0.24297863,-1.49399948,2.16894507,-2.14001489,-0.75943542,0.92619389,-1.92460251,-3.1564312,-0.38711226,0.55611205,-0.6282323,-1.3835361,-0.78656024,-2.53748298,5.2281909,-1.62768769,2.33143234,-0.70788211,-2.17227745,1.87522674,2.3892343,1.89748955,1.01592112,0.55624801,-1.16951847,-1.15313995,-1.2095269,1.67082906,-0.24756759,-1.11593318,2.76419115,-0.31552196,-1.8586905,0.07657444,-1.31421733,3.13169956,-4.75045967,-2.91475272,3.57216978,-5.33807755,-1.81847787,0.67197144,-4.74871731,-6.45207596,-2.13173652,-0.99255705,-0.37885571,-5.91508245,-3.63679314,0.93991625,-4.31048012,-4.25603962,-0.186781140980392,-5.894256611,5.5000202425,0.281030027668043
-1.36877084,2.29071689,3.44312859,-0.53770661,3.0760951,3.30127621,2.52844715,0.84322459,1.11769354,-1.92853343,0.83771592,3.28248596,-5.07393169,-1.7224642,10.04953289,1.32507861,2.05263162,-0.51200503,-7.2441349,4.43792629,5.54420805,6.39355946,-4.02253389,-0.2500335,1.18049777,-2.76607347,-1.50507367,2.3126905,-3.44444609,-1.75057566,3.77809906,0.31064761,-1.09345984,-1.12275624,1.43258834,1.13235903,1.18394113,1.32977474,1.29317665,0.21254352,-4.87137604,-0.22459745,-0.57439715,0.12550282,-0.80984503,0.65903974,-2.08837461,1.44318223,-0.08659202,-0.22104526,0.05506748,-1.57145143,2.63738561,-1.93684971,0.08597702,1.78101563,-1.77976108,-2.75441384,-0.00467587,0.43083128,-0.9857021,-1.31932044,-0.80043876,-2.51035213,4.71967745,-1.62950683,2.26790142,-0.55757463,-1.96618772,2.00849819,1.96386504,2.16257668,1.63340271,0.01629943,-1.56018305,-1.17593193,-1.84577286,1.02502799,-0.66491967,-1.00005746,2.34475446,-0.2494884,-1.95591712,0.31530553,-0.89565539,3.07969642,-4.05148506,-3.50314927,3.55714083,-4.62821054,-2.3283329,0.84467691,-5.10442495,-6.61516428,-1.50498664,-0.92465723,-0.68080521,-4.90173435,-3.40466714,0.85858387,-3.95640469,-4.97542334,-0.178989065490196,-5.102900287,5.50298152,0.275022294860189
-1.3914516,3.25004649,3.55709743,-0.20118305,3.33746743,3.32596636,2.63140416,1.03261864,1.70712018,-1.54402089,0.53123236,3.43196297,-4.50141335,-1.7383182,9.07357597,1.00399053,1.83983517,-0.90655947,-7.22088575,4.363873,5.45214415,5.55271053,-4.421947,-0.3069379,1.22533011,-2.89890552,-1.50776982,1.71195006,-3.14323187,-2.27280951,4.0305109,-0.06518495,-1.1684339,-1.06020761,0.77580035,1.25790226,1.18760443,1.62350357,0.96784383,0.69487232,-4.6880827,-0.05884337,-0.49850547,-0.27931446,-1.2349627,0.9666701,-1.64008129,1.43735743,0.04812887,-0.46052581,-0.13294838,-1.60271478,2.98461127,-1.68893147,0.92671996,2.61643982,-1.60532928,-2.23587132,0.37942815,0.26684615,-1.30734289,-1.19259799,-0.76887345,-2.44289851,4.06900501,-1.55935228,2.07717538,-0.41252685,-1.71399283,2.09780979,1.48967612,2.38937497,2.23739076,-0.51835418,-1.85836291,-1.15355992,-2.31611681,0.33998218,-1.05358422,-0.82877028,1.88779163,-0.16695112,-2.00919485,0.55206543,-0.53472853,2.93466902,-3.22708583,-4.04457283,3.39487958,-3.78838158,-2.75807643,0.94439358,-5.37176752,-6.63490248,-0.81745577,-0.87747955,-0.98775542,-3.7792027,-3.15171552,0.72062701,-3.61454225,-5.60675669,-0.163184982352941,-5.5950072315,5.3977305925,0.267404038196625
-1.27787232,4.12226439,3.59947777,0.14938036,3.46462512,3.28883266,2.73053837,1.20228851,2.29840374,-1.01476026,0.19858253,3.56649709,-3.80573273,-1.74166548,7.86115646,0.63902658,1.58410585,-1.29339004,-7.00604773,4.18526173,5.24070406,4.5306139,-4.6448288,-0.33949122,1.25550485,-2.98225641,-1.43801618,1.07655549,-2.78355408,-2.71890402,4.26837397,-0.40501684,-1.21198773,-0.91051555,0.07127732,1.34043515,1.16729152,1.82011771,0.66473114,1.13692474,-4.36732292,0.08236468,-0.40178788,-0.62104374,-1.56054664,1.259835,-1.122316,1.34671998,0.21820225,-0.67561448,-0.3138293,-1.5802567,3.20354676,-1.41340268,1.72867298,3.40480709,-1.4115386,-1.61195254,0.75074339,0.0699594,-1.5797832,-0.99967432,-0.69301212,-2.33668685,3.28795958,-1.4170388,1.75943005,-0.27272624,-1.42452025,2.13483453,0.98539907,2.57690048,2.80017424,-1.03855109,-2.05984282,-1.08485818,-2.59650946,-0.36282575,-1.40642154,-0.60672832,1.41328692,-0.06876958,-2.01939392,0.77861512,-0.2522518,2.70750952,-2.29846716,-4.52355385,3.08976746,-2.84690428,-3.08467627,0.97276032,-5.54000282,-6.50973988,-0.0926249,-0.8441875,-1.28428006,-2.57732177,-2.88400245,0.53398561,-3.29764032,-6.12235117,-0.139319138235294,-6.0932337525,4.5175019035,0.258860037198741
