Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 30,Trial 31,Trial 32,Trial 33,Trial 34,Trial 35,Trial 36,Trial 37,Trial 38,Trial 39,Trial 40,Trial 41,Trial 42,Trial 43,Trial 44,Trial 45,Trial 46,Trial 47,Trial 48,Trial 49,Trial 50,Trial 51,Trial 52,Trial 53,Trial 54,Trial 55,Trial 56,Trial 57,Trial 58,Trial 59,Trial 60,Trial 61,Trial 62,Trial 63,Trial 64,Trial 65,Trial 66,Trial 67,Trial 68,Trial 69,Trial 70,Trial 71,Trial 72,Trial 73,Trial 74,Trial 75,Trial 76,Trial 77,Trial 78,Trial 79,Trial 80,Trial 81,Trial 82,Trial 83,Trial 84,Trial 85,Trial 86,Trial 87,Trial 88,Trial 89,Trial 90,Trial 91,Trial 92,Trial 93,Trial 94,Trial 95,Trial 96,Trial 97,Trial 98,Trial 99,Trial 100,Trial 101,Trial 102,Trial 103,Trial 104,Trial 105,Trial 106,Trial 107,Trial 108,Trial 109,Trial 110,Trial 111,Trial 112,Trial 113,Trial 114,Trial 115,Average ERP Waveform,95% CI Lower Bound,95% CI Upper Bound,Standard Error
3.16962695,4.22283888,6.42282104,-2.29107141,-13.22523308,5.57035446,3.68712807,1.72199452,2.62281227,-2.11479187,2.98733139,-10.97148037,0.5334143,3.78024435,-2.75624204,-15.16389179,3.37841344,-7.12362242,-4.24081516,-2.01980948,-8.14412689,-5.92191267,5.22644901,-1.1796428,-17.42206764,-6.6118536,-5.50301933,-2.26583624,0.6529361,0.3764849,-4.64696312,-2.69487095,1.32986677,1.98542714,-3.43223143,1.70794523,-3.77989721,-3.12195206,-3.06925035,-4.25400925,-1.3484447,-1.02271307,-0.19254927,1.25250828,19.11911201,1.88223827,-6.55165434,-2.39463091,-4.18332386,0.42128068,0.62127739,4.89124012,-0.48161125,0.05180406,4.50252199,-4.41240215,-2.30643034,-6.56904221,-0.66284031,-2.59466362,3.91638565,2.20643282,-8.1788311,-0.25183254,2.49350476,0.44653308,-117.79813385,-5.8487401,0.59743172,-2.62842917,-2.59468985,-5.09190893,4.01084757,2.12940693,0.07516648,-1.35485351,-2.30307198,5.43780327,1.57658362,2.66344547,1.1466409,-4.76516151,-2.88723683,0.50883263,-4.52754879,-3.83950806,0.94112349,-2.15472651,-1.42618036,-6.89091063,-15.33845139,3.08742094,3.17440248,-2.80162358,10.6130991,-6.49582958,-2.78410602,4.57535315,13.52553368,8.18947792,-2.71790934,-5.70656109,0.562029,11.2872591,2.3698597,-4.84205055,-0.45153007,-5.52115488,6.67107964,-7.27763176,-7.93087769,-3.02265739,-7.04074907,-5.04922342,1.18389249,-2.07555999591304,-15.27299154,11.0344491,1.13390287066685
3.4868381,4.34812498,6.50565338,-2.46998835,-13.28611565,4.9513588,3.87631702,1.31165135,2.11621189,-1.84708703,2.96042204,-9.60740662,-0.33750108,3.47779226,-3.36152291,-14.21274567,2.49618888,-7.29212332,-3.90569901,-1.7058419,-7.97527599,-5.40991116,4.4972806,-1.60853231,-17.78162003,-6.13263559,-5.2861228,-2.48889899,0.81547624,0.89805949,-5.07497072,-1.88944602,0.41836441,2.37986636,-3.45436835,1.28802454,-3.38721085,-2.93928957,-2.80417156,-3.21491885,-1.82408071,-1.06855607,0.26501581,1.71113384,16.22808647,0.85975182,-6.29760361,-2.29757214,-4.25869942,0.06446488,0.07240128,4.83851385,-0.64796299,-0.18060404,5.08938503,-5.21663761,-3.02592874,-6.75852251,-1.01393032,-3.56404614,6.80349588,1.61642826,-7.11194229,-0.71245509,3.18794346,-0.63477618,-115.74718475,-5.49080801,0.66678292,-4.3040781,-2.90206933,-5.23847675,3.09675789,1.65518689,-0.30183697,-1.94783425,-0.59692216,4.84668684,1.73369133,2.35023546,1.9660275,-4.34788752,-1.67602122,1.24724984,-4.36950493,-4.28717327,0.3260386,-2.26770735,-1.53276777,-7.42866659,-13.29349232,3.12273884,2.19944167,-3.31191134,11.12104988,-6.22312641,-2.48805857,4.49828482,11.90067196,8.63675213,-2.63788939,-5.09787178,0.53395081,11.70613384,2.36880183,-4.96778488,-1.13040411,-5.07967043,6.67874622,-6.7376709,-7.46625137,-2.71183968,-7.26761675,-5.3386445,1.69801068,-2.08139480626087,-13.86802566375,11.486727355,1.10903093021927
3.78770709,4.45061827,6.52690125,-2.56605387,-13.44952202,4.26878738,4.02074528,0.92658621,1.47475922,-1.53461659,2.79627252,-7.92851686,-1.32475567,3.13877535,-3.92704058,-12.34217262,1.50095403,-7.25802898,-3.49685764,-1.43366396,-7.66513348,-4.80973673,3.59267497,-2.02119207,-17.65242195,-5.54490614,-4.90072584,-2.71228027,0.99996841,1.43382561,-5.37197113,-0.99911249,-0.51723766,2.73986816,-3.46169424,0.81196368,-2.90141034,-2.77865839,-2.46386623,-2.06200695,-2.26976013,-1.15991843,0.66010344,2.15388393,13.10132217,-0.15965274,-5.97297192,-2.23255324,-4.28216457,-0.3375895,-0.57145804,4.69159746,-0.80461037,-0.49091789,5.41363192,-5.93013287,-3.58962607,-6.76061296,-1.29770041,-4.51191664,9.76223183,0.87197953,-5.91476345,-1.13276076,3.79372001,-1.74584794,-109.57705688,-5.25478315,0.77546138,-5.96316576,-3.1991508,-5.16236544,1.97127545,1.12526047,-0.64565438,-2.48633885,1.10096228,4.08134508,1.85980392,1.97843707,2.69710588,-3.79510403,-0.43671376,1.98657668,-4.08019495,-4.59970522,-0.26554391,-2.34584475,-1.61697757,-8.09612083,-10.73140812,3.07458878,1.35618985,-3.72223258,11.26971149,-5.76367855,-2.14401007,4.34353828,10.0993185,8.88060474,-2.50353193,-4.32505083,0.378185,11.8788681,2.26447678,-5.04537964,-1.87453139,-4.56863832,6.53020954,-6.15986061,-6.93420982,-2.45068169,-7.3348012,-5.63718271,2.08612561,-2.03783944147826,-13.034265995,10.83081411875,1.05136370131847
4.06554317,4.52724028,6.47666168,-2.59006357,-13.71250725,3.54127145,4.12289524,0.58681017,0.7297622,-1.20248044,2.50281382,-5.97625303,-2.40218329,2.7808578,-4.41427851,-9.65711403,0.44217047,-7.05235386,-3.02406049,-1.22251236,-7.22066832,-4.15246296,2.55475593,-2.40064764,-17.03750992,-4.86263037,-4.38037395,-2.92887139,1.2049787,1.9585793,-5.53312397,-0.05457354,-1.439677,3.05157876,-3.44877434,0.29696098,-2.34333515,-2.65767407,-2.06058192,-0.84046543,-2.67825818,-1.31105781,0.98039341,2.5794003,9.81446171,-1.14616942,-5.58303308,-2.20567489,-4.25341082,-0.77000004,-1.2912184,4.4621129,-0.96272838,-0.86802113,5.46609974,-6.52372122,-3.98839545,-6.57984352,-1.52088737,-5.40099239,12.66336155,0.01521914,-4.6323719,-1.48282576,4.29390192,-2.86134839,-99.34114838,-5.15619993,0.92329907,-7.53215361,-3.46631241,-4.85601521,0.69620663,0.55671185,-0.94216424,-2.94737577,2.73831558,3.19151044,1.95129776,1.56392884,3.32220531,-3.10617447,0.77507144,2.69650483,-3.67050052,-4.76086712,-0.82531446,-2.38269305,-1.70553339,-8.85824776,-7.74179745,2.94716644,0.65603667,-4.0270462,11.0310564,-5.15157175,-1.76813984,4.11995888,8.1849556,8.90509796,-2.32198858,-3.40191841,0.10832198,11.79587269,2.0519371,-5.07923126,-2.6708293,-4.00760126,6.19838238,-5.55681992,-6.36851501,-2.25775719,-7.25080919,-5.93300867,2.3412106,-1.94686948026087,-12.1917347925,10.57483339125,0.962972184231504
4.31460476,4.57591581,6.34873199,-2.55358362,-14.0680027,2.79000688,4.18576908,0.309908,-0.08160007,-0.87525761,2.09526753,-3.80394721,-3.53725171,2.42000008,-4.78576708,-6.30277872,-0.62739915,-6.71050692,-2.4983654,-1.08727646,-6.65199709,-3.46929169,1.43025863,-2.72903609,-15.95940018,-4.10207987,-3.7651031,-3.1302166,1.42792761,2.44734716,-5.55819273,0.91004139,-2.31130481,3.30055141,-3.41006851,-0.23927669,-1.73780322,-2.59012818,-1.6087594,0.40192398,-3.0408597,-1.53150141,1.21732211,2.9875679,6.44471979,-2.07200122,-5.13386917,-2.2187407,-4.17176294,-1.21523428,-2.06284928,4.1628828,-1.13243461,-1.29594386,5.25084877,-6.97168112,-4.22094774,-6.22720242,-1.69227719,-6.19441748,15.37277222,-0.90576893,-3.31173325,-1.73540282,4.67510653,-3.95348072,-85.26049042,-5.20150185,1.10509384,-8.93829346,-3.6839025,-4.3235507,-0.65759325,-0.03143422,-1.17980778,-3.31062388,4.26519012,2.23270726,2.00422406,1.12339461,3.8282342,-2.28747988,1.90468144,3.34734392,-3.1538353,-4.75973177,-1.34544086,-2.37352586,-1.8224746,-9.67626953,-4.43330812,2.74667788,0.10052264,-4.22549963,10.39256191,-4.42443132,-1.37825692,3.83747101,6.22027254,8.70024014,-2.10132694,-2.34956574,-0.25482026,11.45228958,1.73158324,-5.07434654,-3.50288534,-3.41585755,5.66104412,-4.94068718,-5.80186653,-2.14832878,-7.0305028,-6.21262598,2.45963407,-1.81217502721739,-12.42110276125,9.75794124625,0.848615480129025
4.53015804,4.59563017,6.14100266,-2.46818399,-14.50551414,2.03793931,4.21263695,0.11031158,-0.91798866,-0.57555449,1.59524417,-1.47517657,-4.6922946,2.06970811,-5.00744057,-2.45733356,-1.65444338,-6.27007675,-1.93174851,-1.03758299,-5.97212744,-2.78997707,0.26840711,-2.98855114,-14.45909786,-3.28140402,-3.09907627,-3.30665255,1.66528249,2.87665629,-5.45139408,1.85856581,-3.09585881,3.47252107,-3.34038162,-0.77924609,-1.1123879,-2.58501482,-1.12434399,1.61697841,-3.34761643,-1.82510471,1.36638105,3.37900591,3.06910181,-2.91230631,-4.63255405,-2.26927495,-4.03639793,-1.65389276,-2.85832024,3.80718684,-1.32214522,-1.75452495,4.78497458,-7.25300598,-4.29351568,-5.71952677,-1.82185149,-6.85736609,17.75831032,-1.83945215,-1.99960446,-1.86764491,4.92781115,-4.99283504,-67.71855164,-5.3875351,1.31073773,-10.11326218,-3.83333039,-3.58103609,-2.01397038,-0.618738,-1.35033107,-3.55948186,5.63585186,1.26321864,2.01433992,0.67331064,4.2068181,-1.35271966,2.90111518,3.91136193,-2.54555845,-4.59139156,-1.81833458,-2.31569099,-1.98725557,-10.5102253,-0.92927951,2.48108101,-0.31791002,-4.32108688,9.35861206,-3.62099457,-0.9930293,3.50667763,4.26465893,8.26297474,-1.85027719,-1.1957711,-0.68444508,10.84859943,1.3092612,-5.03593445,-4.35113859,-2.81177163,4.90264034,-4.32291222,-5.26411247,-2.13331795,-6.69414949,-6.46160746,2.44091153,-1.63899963495652,-12.97827065,8.947748065,0.717028556600527
4.70850658,4.58640242,5.85567856,-2.34474802,-15.0119381,1.30877316,4.20680428,-0.00127689,-1.73582923,-0.32269728,1.02949953,0.93841243,-5.8260479,1.74047422,-5.05089712,1.67700827,-2.58790016,-5.76861334,-1.33673489,-1.07718956,-5.19660139,-2.14138293,-0.88125843,-3.16248965,-12.59416008,-2.42015028,-2.42799568,-3.44754004,1.91280866,3.22571564,-5.22108507,2.75432801,-3.76021314,3.55429649,-3.23530602,-1.30631316,-0.49602732,-2.6458528,-0.62405795,2.75828004,-3.58778262,-2.18945384,1.42722619,3.75452042,-0.23736191,-3.64599729,-4.08728266,-2.35082388,-3.84664774,-2.06563139,-3.64677167,3.4080596,-1.53806114,-2.22031569,4.09774923,-7.35248089,-4.21916103,-5.07866144,-1.91989756,-7.35862255,19.69665909,-2.73351741,-0.74048954,-1.8626281,5.04651403,-5.94941521,-47.24873734,-5.70160246,1.52571249,-10.99667549,-3.89813828,-2.6561029,-3.2955513,-1.18398643,-1.44935393,-3.68196774,6.81050396,0.34089789,1.97723103,0.22901183,4.45424366,-0.32278928,3.71956158,4.3640542,-1.86243451,-4.2574358,-2.23648453,-2.20883751,-2.21319509,-11.32149887,2.6373198,2.15979052,-0.61467886,-4.32106829,7.95112228,-2.77878213,-0.63112241,3.13847685,2.37197137,7.59793615,-1.5779928,0.02593531,-1.14940369,9.99120331,0.79606903,-4.96903419,-5.19325304,-2.21220422,3.91582394,-3.71410728,-4.78065681,-2.21844673,-6.26623583,-6.66540766,2.28734326,-1.43391800069565,-12.11691212625,7.81867748125,0.584155576513459
4.84695339,4.54922438,5.49921036,-2.19283152,-15.5724659,0.62587756,4.17143822,-0.01831142,-2.49134541,-0.1316558,0.42841762,3.35972595,-6.8954215,1.43943596,-4.89541245,5.88405418,-3.38166308,-5.24154139,-0.72604781,-1.20371962,-4.3430438,-1.5462482,-1.9710021,-3.236341,-10.43598652,-1.53873658,-1.79644823,-3.54159927,2.16585398,3.47744274,-4.87929535,3.5617485,-4.27601194,3.53471255,-3.09161925,-1.80531287,0.08246832,-2.77034712,-0.12466878,3.78321433,-3.75040984,-2.61564589,1.40359712,4.11455441,-3.40331531,-4.25636292,-3.50743055,-2.45352125,-3.60235167,-2.43017459,-4.39585495,2.97766972,-1.78380609,-2.66768241,3.22914338,-7.26151371,-4.01676178,-4.33043766,-1.99614,-7.67206907,21.07988358,-3.53756928,0.42523688,-1.71057868,5.02975273,-6.79380369,-24.51491737,-6.12208557,1.73192453,-11.53926945,-3.86498952,-1.58695126,-4.42793655,-1.70593417,-1.47672999,-3.67141342,7.75676537,-0.48001224,1.88852954,-0.19611011,4.57122564,0.77478087,4.32365513,4.68528605,-1.12215793,-3.76614404,-2.59238768,-2.05499506,-2.50637531,-12.07514,6.12943268,1.79335237,-0.81142628,-4.2356987,6.20930386,-1.9320091,-0.3102873,2.74371147,0.58868045,6.71790743,-1.29382265,1.27752364,-1.61609948,8.89289665,0.20788418,-4.87817669,-6.00468779,-1.63207281,2.70266342,-3.12393165,-4.37119293,-2.40361214,-5.77410936,-6.81022882,2.00362134,-1.20456218382609,-11.87418854375,7.3671936425,0.480069201110365
4.943717,4.48593855,5.08199692,-2.02020121,-16.17149162,0.01115814,4.10944271,0.06134994,-3.14260483,-0.01225196,-0.17568356,5.70918798,-7.85741758,1.17026293,-4.52959585,9.94433117,-3.99704766,-4.72030258,-0.11228565,-1.40875459,-3.43063116,-1.02222359,-2.95686889,-3.19885612,-8.06644058,-0.65790242,-1.2453301,-3.57734203,2.41965032,3.61927581,-4.44113922,4.24793386,-4.62109804,3.40558672,-2.90761638,-2.26306081,0.59593982,-2.95041943,0.3577019,4.65477324,-3.82505679,-3.08847332,1.30303645,4.45867872,-6.36268377,-4.73150444,-2.9035275,-2.56487322,-3.30422735,-2.72836471,-5.07317591,2.5268116,-2.06023383,-3.07006025,2.22780037,-6.97865677,-3.70973182,-3.50351167,-2.05895472,-7.77800179,21.82127571,-4.20572662,1.46296358,-1.40973008,4.87998581,-7.49840784,-0.28593391,-6.61959839,1.90882874,-11.70557785,-3.72453094,-0.42076141,-5.34377146,-2.16411662,-1.43666148,-3.52691436,8.45083141,-1.15186846,1.7442193,-0.59123164,4.56252146,1.90680361,4.68733311,4.86024427,-0.34294963,-3.13239646,-2.87859464,-1.85849881,-2.86505508,-12.74187469,9.41168785,1.39310217,-0.93409568,-4.07732677,4.18854189,-1.10986674,-0.04644687,2.33286667,-1.04752946,5.64393282,-1.00709856,2.51797414,-2.05055714,7.57319736,-0.43536437,-4.76712418,-6.75944853,-1.08407056,1.27540398,-2.56101966,-4.04878998,-2.68257713,-5.24649477,-6.8839097,1.59643292,-0.959311332521739,-10.34090137375,9.051366685,0.450967104245597
4.99783993,4.39912367,4.61784363,-1.832461,-16.79350471,-0.51608258,4.02339268,0.23538311,-3.6514864,0.03129853,-0.75033718,7.90791464,-8.67109966,0.93327397,-3.95256519,13.6458807,-4.40487099,-4.23082876,0.49236223,-1.67827702,-2.47950459,-0.58123153,-3.80043197,-3.04302025,-5.5740099,0.20186014,-0.80949986,-3.54358888,2.66960835,3.64374876,-3.92412734,4.78418589,-4.78065825,3.16260695,-2.68335557,-2.66875815,1.02033126,-3.17260814,0.80820119,5.34304667,-3.80256295,-3.58700681,1.13642716,4.78516293,-9.05615139,-5.06456947,-2.2871325,-2.67070985,-2.95422792,-2.94319248,-5.64777422,2.06452799,-2.36540484,-3.40129519,1.14855051,-6.509799,-3.32456589,-2.62812829,-2.114712,-7.66420364,21.86021233,-4.69896412,2.34515095,-0.96674186,4.60334492,-8.03872585,24.59495354,-7.15860462,2.0347774,-11.47597122,-3.47207236,0.78841496,-5.98646879,-2.53970313,-1.33755803,-3.25349712,8.87827301,-1.63625467,1.54101074,-0.94850081,4.43642664,3.03579235,4.79618788,4.88016176,0.45678353,-2.37727046,-3.08787441,-1.62575936,-3.27963543,-13.2996521,12.35614681,0.97081083,-1.01084054,-3.85942411,1.95843506,-0.33526081,0.14717226,1.91582525,-2.50865698,4.40503883,-0.72694182,3.70498085,-2.42052984,6.05847454,-1.11064875,-4.63868427,-7.43099165,-0.57851249,-0.34327129,-2.03293395,-3.81941223,-3.04297447,-4.71197557,-6.87676096,1.07404065,-0.706955064782609,-10.56853878375,13.16223049125,0.52015134313905
5.00906277,4.29190397,4.12327576,-1.63290656,-17.4238987,-0.94019681,3.91552925,0.49712572,-3.98547935,0.00050153,-1.26470184,9.8809557,-9.29952908,0.7257632,-3.17456007,16.79461288,-4.58703279,-3.79241347,1.07635164,-1.99343896,-1.51014531,-0.22917385,-4.47024536,-2.76686573,-3.04970193,1.02087498,-0.51578975,-3.43005347,2.91158032,3.54878688,-3.34741187,5.14735317,-4.74802208,2.80609465,-2.42079449,-3.01428032,1.33600509,-3.41881847,1.21377361,5.82633448,-3.67583776,-4.08555841,0.91738439,5.09065628,-11.43248081,-5.25377989,-1.67062187,-2.75624347,-2.5558486,-3.06075096,-6.09155989,1.59789097,-2.69472432,-3.63700652,0.04960839,-5.86800194,-2.88928628,-1.7348659,-2.16729569,-7.32671928,21.16571999,-4.98708916,3.05226588,-0.3966575,4.20927763,-8.3945713,49.24423599,-7.69941902,2.08851552,-10.8479166,-3.10804605,1.98218429,-6.31338882,-2.81634569,-1.19164145,-2.86200118,9.03442574,-1.90610349,1.27675772,-1.26320958,4.20419216,4.12162781,4.64825201,4.7427578,1.25872552,-1.52733457,-3.21350098,-1.36489761,-3.73317838,-13.73470688,14.84776115,0.53833264,-1.06989014,-3.59562039,-0.39996636,0.37592131,0.26081592,1.50168693,-3.77674031,3.03756428,-0.46207666,4.79675913,-2.69751787,4.3818202,-1.79296315,-4.49460793,-7.99326658,-0.12331898,-2.12050247,-1.54615009,-3.68185234,-3.46666145,-4.19752169,-6.78227854,0.44596976,-0.456347739565217,-11.21326923125,16.06454348125,0.655513385218716
4.97772121,4.16781187,3.61663437,-1.42248785,-18.0496273,-1.25011432,3.78780746,0.8358832,-4.11922073,-0.09766303,-1.69122505,11.56045437,-9.71153641,0.54251361,-2.21694684,19.22369957,-4.53750944,-3.4170413,1.62897015,-2.33161283,-0.54274279,0.03400259,-4.9429431,-2.37405992,-0.58288819,1.78083467,-0.38149014,-3.22796965,3.14207339,3.33771515,-2.73100233,5.32095861,-4.52506781,2.34156895,-2.12381196,-3.29434156,1.52884424,-3.66737962,1.56357491,6.09183598,-3.44059253,-4.55497026,0.66152173,5.37000513,-13.44962406,-5.30226755,-1.06688643,-2.80715799,-2.11435413,-3.07106733,-6.38064814,1.13194561,-3.04122353,-3.75590134,-1.01040936,-5.07299852,-2.43188024,-0.85341513,-2.21782589,-6.77027702,19.7385807,-5.05025101,3.5733006,0.27760908,3.71009946,-8.55117416,72.77446747,-8.20046616,2.05071592,-9.83639908,-2.63821244,3.10064149,-6.29828978,-2.98098111,-1.01431406,-2.36866713,8.92436028,-1.94719326,0.950894,-1.53372812,3.87939429,5.12345791,4.25415945,4.45238876,2.04487705,-0.61366296,-3.24963212,-1.08526719,-4.20243692,-14.04203415,16.7892971,0.10726231,-1.13750005,-3.298805,-2.79758143,1.01499784,0.28884488,1.09865224,-4.84368992,1.58409214,-0.22065562,5.75387955,-2.85856771,2.58264136,-2.45654225,-4.33559227,-8.42181396,0.27589482,-4.01407814,-1.10605037,-3.62811089,-3.93042564,-3.72713518,-6.59771967,-0.27730447,-0.216065898869565,-12.0946646925,18.31079864375,0.815741097782023
4.90463161,4.03060865,3.11712265,-1.19998038,-18.65972328,-1.44005764,3.64198112,1.23740971,-4.0357132,-0.25132048,-2.00710773,12.8885746,-9.88327789,0.37646252,-1.11158478,20.801548,-4.26270056,-3.10918069,2.14047861,-2.66766381,0.40342215,0.21388964,-5.20395327,-1.87421894,1.74267936,2.46532726,-0.41339317,-2.93072724,3.35840082,3.01899099,-2.09498405,5.29604292,-4.12221146,1.7800591,-1.79811144,-3.50652814,1.59106958,-3.89435458,1.84926152,6.13589096,-3.09597635,-4.96416664,0.38563436,5.61622715,-15.07561398,-5.21773386,-0.48895523,-2.81066108,-1.63689923,-2.96875668,-6.49651527,0.66980016,-3.39597201,-3.74097776,-1.97549272,-4.15035629,-1.97881091,-0.011446,-2.26461005,-6.00832558,17.61183929,-4.87990713,3.90586591,1.02623999,3.12047362,-8.50011063,94.33105469,-8.62066364,1.90546799,-8.47346306,-2.07359767,4.08535719,-5.93290567,-3.02454519,-0.82332093,-1.79444635,8.56243896,-1.75892818,0.56485283,-1.76121175,3.47729063,6.00172091,3.6366787,4.0198822,2.79776144,0.32939258,-3.19176984,-0.79689205,-4.65933704,-14.22531509,18.10550308,-0.31138855,-1.23611903,-2.98035789,-5.14123535,1.58014095,0.23020177,0.71397173,-5.71061707,0.0920224,-0.01009304,6.54102898,-2.88774872,0.70594031,-3.07612729,-4.16135216,-8.69490814,0.61563271,-5.97377777,-0.71692258,-3.64414787,-4.4069767,-3.32069063,-6.32451105,-1.08451724,0.00591569243478275,-12.59705114,17.92037915875,0.975303429178939
4.79105663,3.88416243,2.64381027,-0.96230185,-19.24561501,-1.51002109,3.47972584,1.68454278,-3.7271595,-0.44457734,-2.19549513,13.82005787,-9.79945564,0.21947487,0.10041701,21.43795776,-3.78110504,-2.86604905,2.60220814,-2.97537041,1.31054616,0.32088596,-5.2478056,-1.28290498,3.85247803,3.06031251,-0.60744655,-2.53448725,3.55874968,2.60566688,-1.45876551,5.07167912,-3.55797315,1.13812912,-1.45100355,-3.65120602,1.52173615,-4.07502604,2.0651474,5.96378136,-2.64505696,-5.28188038,0.10683556,5.82064009,-16.28919601,-5.01195431,0.05043519,-2.75642061,-1.13253498,-2.75346136,-6.42693233,0.21286389,-3.74859309,-3.58055043,-2.79511452,-3.13036776,-1.55368125,0.76639032,-2.30331898,-5.06268406,14.84966946,-4.47918797,4.05587387,1.81388021,2.45684719,-8.23998737,113.12784576,-8.92180252,1.6416204,-6.80690098,-1.43015301,4.88237286,-5.22756481,-2.94255066,-0.63774568,-1.16406453,7.9714818,-1.35436141,0.12243129,-1.94911098,3.01419663,6.72018433,2.82963443,3.46207666,3.5006249,1.2656219,-3.03726053,-0.50985897,-5.07281637,-14.29628181,18.74632835,-0.70748705,-1.38285983,-2.64955688,-7.33792257,2.07553172,0.08866005,0.35395062,-6.38672495,-1.38816941,0.16309339,7.12861013,-2.77720213,-1.19872081,-3.62820554,-3.97079301,-8.79465675,0.89428204,-7.94318962,-0.38197881,-3.71100235,-4.86625481,-2.99301577,-5.96840143,-1.96375537,0.202516944173913,-12.60997199625,17.28508126625,1.11930818166724
4.63864803,3.73232985,2.21461105,-0.70492804,-19.80125618,-1.46595562,3.30276489,2.15795708,-3.19538689,-0.65864336,-2.24632454,14.32427788,-9.45416546,0.06317481,1.37050331,21.08819962,-3.12233686,-2.67831278,3.00662041,-3.22891521,2.16280389,0.36919194,-5.07803965,-0.62129253,5.68427467,3.55453992,-0.94903654,-2.03873158,3.74216318,2.11462951,-0.84038931,4.65513134,-2.85813904,0.43757915,-1.091084,-3.73130941,1.32687926,-4.18547249,2.20823312,5.58912325,-2.09510684,-5.47846222,-0.15831035,5.9731431,-17.08017731,-4.70015097,0.53931242,-2.63734317,-0.61207443,-2.43004417,-6.16662598,-0.23878273,-4.08784008,-3.26904464,-3.42682004,-2.04670978,-1.17611849,1.45928562,-2.32738256,-3.96280599,11.54469872,-3.86266279,4.03683615,2.60134244,1.73685873,-7.77684498,128.47996521,-9.07078934,1.25388765,-4.89813852,-0.72814435,5.44504166,-4.21080685,-2.7354908,-0.47689417,-0.50488025,7.18159199,-0.75946063,-0.36993101,-2.10252643,2.50690746,7.24789,1.87626553,2.80106568,4.1376524,2.15850854,-2.78579855,-0.23370871,-5.41088915,-14.27361107,18.68906021,-1.07203734,-1.58836305,-2.31319952,-9.29918766,2.51010108,-0.12715383,0.02399624,-6.88783979,-2.80491877,0.2934373,7.49410152,-2.52770972,-3.07855988,-4.09216499,-3.76222539,-8.70801163,1.11183321,-9.86195564,-0.10335905,-3.80615997,-5.27693748,-2.75326204,-5.53940439,-2.90243793,0.367803774869565,-12.61924028375,17.05226683625,1.23822919271962
4.44946575,3.57887602,1.84537888,-0.42246494,-20.32305336,-1.31964862,3.11300373,2.63702202,-2.45183754,-0.8731128,-2.15679169,14.38669395,-8.85130882,-0.10021999,2.64495063,19.7548027,-2.32553649,-2.53116512,3.34732962,-3.40436125,2.94675326,0.37560087,-4.70672607,0.08450158,7.19048977,3.93988872,-1.41388154,-1.44671631,3.90843964,1.56566024,-0.25592941,4.06164312,-2.05456305,-0.29518029,-0.72782552,-3.75201869,1.01928556,-4.20414019,2.27811074,5.03289604,-1.45766544,-5.52768183,-0.39461169,6.06264353,-17.44945908,-4.30026674,0.96695024,-2.45013762,-0.08782087,-2.00852394,-5.71763134,-0.68593329,-4.40220165,-2.80751443,-3.83840632,-0.93494546,-0.8609314,2.0508945,-2.32858157,-2.74467611,7.81385899,-3.05551386,3.8688271,3.34756327,0.97874856,-7.12422943,139.83224487,-9.04161167,0.74364483,-2.81942534,0.00870124,5.73658085,-2.92802477,-2.40904284,-0.35912654,0.15440515,6.22868586,-0.01163948,-0.90298504,-2.22745943,1.97218359,7.56088686,0.82710177,2.06319737,4.69420576,2.97284055,-2.43988848,0.02313783,-5.6428237,-14.18139458,17.93927765,-1.39739513,-1.85615051,-1.97545826,-10.94539928,2.89595771,-0.40398687,-0.271299,-7.23469019,-4.10771275,0.37666899,7.62310219,-2.14872766,-4.87918615,-4.45129204,-3.53365064,-8.42762756,1.26960146,-11.66829109,0.11785143,-3.9051075,-5.60806847,-2.60461092,-5.05148554,-3.88726306,0.497187102086956,-13.23898077125,16.6070587625,1.32568474786642
